labels,source,path
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-01-04.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-01-04.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-02-04.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-02-04.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-02-04.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-01-01-04.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-02-01-04.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-02-02-04.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-01-01-04.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-02-01-04.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-02-04.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-01-04.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-01-04.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-01-04.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-01-04.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-02-04.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-02-04.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-01-02-04.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-02-04.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-01-02-04.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-01-02-04.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-01-04.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-02-01-04.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-01-04.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-01-04.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-01-04.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-01-04.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-02-04.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-02-02-04.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-01-01-04.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-01-04.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-02-02-04.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-02-04.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-02-04.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-01-04.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-02-04.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-02-04.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-01-04.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-02-01-04.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-01-04.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-02-02-04.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-02-04.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-02-04.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-01-04.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-02-02-04.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-01-04.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-02-04.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-02-02-04.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-02-05.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-02-05.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-01-05.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-01-05.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-02-05.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-02-05.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-01-05.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-01-05.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-02-05.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-01-05.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-02-05.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-01-05.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-02-05.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-02-05.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-02-05.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-02-05.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-02-05.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-02-05.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-02-05.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-01-05.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-01-05.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-01-05.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-01-05.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-02-05.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-02-05.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-02-05.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-02-05.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-01-05.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-01-05.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-01-05.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-02-05.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-02-05.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-01-05.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-01-05.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-01-05.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-01-05.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-01-05.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-01-05.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-02-05.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-01-05.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-01-05.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-01-05.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-01-05.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-02-05.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-02-05.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-02-05.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-02-05.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-02-05.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-01-05.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-02-05.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-01-05.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-01-05.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-01-05.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-02-05.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-01-05.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-02-05.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-01-05.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-02-05.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-02-05.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-01-05.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-01-06.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-02-06.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-01-02-06.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-01-06.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-01-06.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-02-06.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-02-06.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-01-06.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-02-06.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-01-06.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-01-06.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-01-06.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-01-06.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-02-06.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-01-06.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-01-06.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-02-06.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-02-06.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-02-06.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-02-06.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-02-06.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-01-06.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-01-06.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-01-01-06.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-02-06.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-02-06.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-02-06.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-01-06.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-01-06.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-02-06.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-01-06.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-01-06.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-01-06.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-02-06.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-02-06.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-02-06.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-02-06.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-02-06.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-01-06.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-01-06.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-02-06.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-02-02-06.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-02-06.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-01-06.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-01-06.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-02-06.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-01-06.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-01-06.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-02-06.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-01-06.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-01-06.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-02-06.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-01-06.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-02-06.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-01-06.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-02-01-06.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-02-06.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-02-06.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-01-06.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-02-06.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-02-02-07.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-01-07.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-01-07.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-01-07.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-02-07.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-02-01-07.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-02-07.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-02-07.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-02-02-07.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-01-01-07.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-02-07.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-01-07.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-01-07.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-01-07.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-01-07.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-02-07.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-01-07.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-02-07.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-01-07.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-02-07.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-01-01-07.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-01-07.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-01-01-07.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-01-07.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-01-02-07.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-02-07.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-01-07.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-02-07.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-02-07.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-01-07.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-01-07.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-02-02-07.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-02-07.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-01-01-07.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-02-01-07.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-02-07.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-02-02-07.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-01-07.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-02-07.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-02-07.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-02-07.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-02-01-07.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-01-02-07.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-01-02-07.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-02-07.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-01-07.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-01-07.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-02-07.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-02-07.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-02-07.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-02-07.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-01-07.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-02-07.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-02-01-07.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-01-07.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-01-07.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-02-07.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-01-07.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-01-07.wav
